age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
-0.747371601,0.721350953,-1.490556832,0.558226096,-0.135488362,-0.09664053,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,0.535195058,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
0.66524496,1.658993819,0.769560733,-0.699611843,-0.135488362,-0.406030087,0.893897624,2.289389252,-0.957180101,-1.178340215,-0.350276991,0.469183035,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
0.194372773,-0.216291914,-0.36049805,0.558226096,-0.135488362,-0.447084964,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,0.185719643,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-1.312418226,1.658993819,0.769560733,-0.699611843,-0.135488362,-0.446099647,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,-0.058913148,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.182324977,1.658993819,-1.490556832,-0.699611843,-0.135488362,-0.455624379,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,1.234145889,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
0.66524496,1.658993819,0.769560733,-0.699611843,-0.135488362,-0.387637502,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,-0.303545939,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
1.04194271,0.096255708,-0.36049805,1.816064034,-0.135488362,-0.429349257,0.893897624,2.289389252,-0.957180101,-1.178340215,-0.350276991,-0.280247578,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
1.324466022,1.658993819,0.769560733,-0.699611843,-0.135488362,-0.404387892,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,1.886499998,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.182324977,-1.15393478,-1.490556832,-1.957449781,-0.135488362,14.41379537,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,5.299709889,-0.5693423,-0.411447786,-0.251937408,0.001622139,1
-0.370673852,-0.216291914,0.769560733,0.558226096,-0.135488362,-0.37154399,0.893897624,2.289389252,-0.957180101,-1.178340215,-0.350276991,0.748763368,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
0.476896085,0.096255708,0.769560733,-1.957449781,-0.135488362,-0.104523067,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,-0.835525182,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.370673852,1.658993819,-1.490556832,-0.699611843,-0.135488362,-0.401431941,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,0.201251884,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.088150539,0.096255708,0.769560733,1.816064034,-0.135488362,-0.469090379,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,0.11582456,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
0.853593835,-0.216291914,-0.36049805,-0.699611843,-0.135488362,0.116187955,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,-0.684085836,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.935720476,1.346446197,0.769560733,1.816064034,-0.135488362,-0.380740282,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,1.342871574,0.076243105,-0.411447786,-0.251937408,0.001622139,0
0.759419397,-1.466482402,-0.36049805,-0.699611843,-0.135488362,-0.281551698,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,-0.373441022,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
0.853593835,-1.15393478,0.769560733,1.816064034,-0.135488362,-0.365632087,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,-0.501582007,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.088150539,1.033898575,-1.490556832,-0.699611843,-0.135488362,-0.443800574,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,-0.835525182,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.182324977,-1.466482402,-0.36049805,1.816064034,-0.135488362,-0.292718625,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,-0.377324082,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
-0.182324977,0.096255708,-0.36049805,-1.957449781,-0.135488362,-0.39157877,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,0.038163356,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
1.418640459,0.096255708,0.769560733,-0.699611843,-0.135488362,0.078745907,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,0.655569924,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.276499414,0.096255708,0.769560733,-0.699611843,-0.135488362,-0.32129282,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,6.398615918,0.076243105,-0.411447786,-0.251937408,0.001622139,0
-0.370673852,-1.466482402,-1.490556832,-1.957449781,-0.135488362,-0.486169208,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,-0.431686924,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
-0.182324977,0.096255708,0.769560733,-0.699611843,-0.135488362,-0.353808283,0.893897624,2.289389252,-0.957180101,-1.178340215,-0.350276991,-0.190937194,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.088150539,0.096255708,0.769560733,1.816064034,-0.135488362,0.498490974,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,-0.439453045,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
1.230291584,-1.15393478,-0.36049805,-0.699611843,-0.135488362,-0.440516184,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,0.476949156,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
0.100198335,-1.15393478,-1.490556832,-0.699611843,-0.135488362,-0.447413403,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,0.135239861,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
0.194372773,1.033898575,0.769560733,-0.699611843,-0.135488362,-0.447413403,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,-0.858823543,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
-0.370673852,-1.15393478,0.769560733,-0.699611843,-0.135488362,-0.407015404,0.893897624,2.289389252,-0.957180101,-1.178340215,-0.350276991,1.055525121,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
0.28854721,1.971541441,-0.36049805,0.558226096,-0.135488362,-0.446099647,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,0.209018004,0.076243105,-0.411447786,-0.251937408,0.001622139,0
-0.276499414,-0.216291914,0.769560733,0.558226096,-0.135488362,-0.319650625,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,0.014864995,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.370673852,0.096255708,0.769560733,1.816064034,-0.135488362,-0.376799014,0.893897624,2.289389252,-0.957180101,-1.178340215,-0.350276991,0.193485763,0.076243105,-0.411447786,-0.251937408,0.001622139,0
1.136117147,1.658993819,0.769560733,-0.699611843,-0.135488362,-0.367274283,0.893897624,2.289389252,-0.957180101,-1.178340215,-0.350276991,-0.237533916,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
-0.464848289,-1.15393478,0.769560733,-0.699611843,-0.135488362,-0.326547844,0.893897624,2.289389252,-0.957180101,-1.178340215,-0.350276991,5.198750325,-0.246549597,-0.411447786,-0.251937408,0.001622139,1
1.606989334,-0.216291914,0.769560733,0.558226096,-0.135488362,-0.42507955,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,-0.33461042,0.721828511,-0.411447786,-0.251937408,0.001622139,0
1.324466022,-1.15393478,0.769560733,-0.699611843,-0.135488362,-0.447413403,-1.118696339,-0.436797718,-0.957180101,-1.178340215,-0.350276991,-0.381207142,0.076243105,-0.411447786,-0.251937408,0.001622139,0
1.324466022,0.408803331,0.769560733,-0.699611843,-0.135488362,-0.400446624,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,-0.839408242,0.076243105,-0.411447786,-0.251937408,0.001622139,0
-0.370673852,0.096255708,-1.490556832,-0.699611843,-0.135488362,-0.41851077,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,-0.505465068,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
-0.370673852,-1.15393478,0.769560733,-0.699611843,-0.135488362,-0.585686231,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,-0.291896758,0.721828511,-0.411447786,-0.251937408,0.001622139,0
1.512814897,-1.15393478,0.769560733,-0.699611843,-0.135488362,-0.315380917,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,-0.408388563,0.076243105,-0.411447786,-0.251937408,0.001622139,0
0.947768272,0.096255708,-0.36049805,-0.699611843,-0.135488362,-0.309140576,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,-0.163755773,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
0.853593835,0.096255708,0.769560733,1.816064034,-0.135488362,-0.396176916,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.54817873,0.076243105,-0.411447786,-0.251937408,0.001622139,0
-0.841546039,0.096255708,-1.490556832,-0.699611843,-0.135488362,-0.348553258,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,0.531311998,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
-0.182324977,-0.216291914,0.769560733,0.558226096,-0.135488362,-0.347239502,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,0.065344778,1.044621213,-0.411447786,-0.251937408,0.001622139,0
-1.029894914,0.096255708,-0.36049805,-0.699611843,-0.135488362,-0.364975209,0.893897624,2.289389252,-0.957180101,-1.058181527,-0.350276991,-0.536529549,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
-0.559022727,1.658993819,0.769560733,-0.699611843,-0.135488362,-0.447413403,-1.118696339,-0.436797718,-0.957180101,-1.058181527,-0.350276991,0.263380846,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.935720476,-1.466482402,0.769560733,-0.699611843,-0.135488362,-0.311439649,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.167638833,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
1.606989334,-1.466482402,-0.36049805,-0.699611843,-0.135488362,-0.08317453,0.893897624,2.289389252,-0.957180101,-1.058181527,-0.350276991,-0.303545939,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.747371601,-1.466482402,0.769560733,-0.699611843,-0.135488362,-0.314724039,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.462751406,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.653197164,-0.216291914,-1.490556832,0.558226096,-0.135488362,-0.161014578,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.594775452,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
-0.088150539,0.096255708,0.769560733,-0.699611843,-0.135488362,-0.262502235,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,1.385585236,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.276499414,1.658993819,0.769560733,-0.699611843,-0.135488362,-0.444785891,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.517114248,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
0.571070522,-0.216291914,-0.36049805,0.558226096,-0.135488362,-0.300601161,-1.118696339,2.289389252,-0.957180101,-1.058181527,-0.350276991,-0.513231188,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-1.124069351,-0.528839536,-1.490556832,-0.699611843,-0.135488362,-0.161014578,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.10939293,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.935720476,-1.466482402,0.769560733,0.558226096,-0.135488362,-0.345925746,0.893897624,2.289389252,-0.957180101,-1.058181527,-0.350276991,0.139122921,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
0.28854721,0.096255708,0.769560733,1.816064034,-0.135488362,-0.400446624,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.408388563,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.276499414,1.658993819,-1.490556832,-0.699611843,-0.135488362,-0.414569501,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,2.049588525,-0.5693423,-0.411447786,-0.251937408,0.001622139,1
1.324466022,0.096255708,0.769560733,-0.699611843,-0.135488362,-0.030952726,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.136574351,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
1.04194271,1.658993819,0.769560733,-0.699611843,-0.135488362,-0.437231794,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.536529549,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
0.947768272,-1.15393478,0.769560733,-0.699611843,-0.135488362,-0.375156819,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,0.632271563,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
-0.747371601,0.096255708,0.769560733,1.816064034,-0.135488362,-0.382382477,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.532646489,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
-1.124069351,-1.466482402,-1.490556832,-0.699611843,-0.135488362,-0.216520772,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.501582007,0.721828511,-0.411447786,-0.251937408,0.001622139,0
0.571070522,0.096255708,0.769560733,1.816064034,-0.135488362,-0.266771942,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.56371097,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.935720476,1.033898575,0.769560733,-0.699611843,-0.135488362,-0.718375595,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.307428999,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
0.100198335,0.096255708,0.769560733,1.816064034,-0.135488362,-0.18367687,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.33849348,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
-0.747371601,-0.216291914,0.769560733,0.558226096,-0.135488362,-0.304213991,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.816109881,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
1.04194271,0.096255708,0.769560733,0.558226096,-0.135488362,-0.349867014,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.78892846,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.653197164,1.658993819,0.769560733,-0.699611843,-0.135488362,-0.291404869,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,1.168133866,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.653197164,0.096255708,0.769560733,-0.699611843,-0.135488362,0.310623855,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,3.121313133,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.370673852,0.096255708,-0.36049805,1.816064034,-0.135488362,-0.40176038,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.726799497,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.559022727,0.096255708,0.769560733,1.816064034,-0.135488362,-0.372200868,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.602541572,0.076243105,-0.411447786,-0.251937408,0.001622139,0
-0.935720476,1.658993819,-0.36049805,-0.699611843,-0.135488362,-0.346254185,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.249183096,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.182324977,0.096255708,0.769560733,-0.699611843,-0.135488362,-0.330489112,0.893897624,2.289389252,-0.957180101,-1.058181527,-0.350276991,1.354520755,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
1.606989334,-0.216291914,0.769560733,0.558226096,-0.135488362,-0.37811277,-1.118696339,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.602541572,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
0.006023898,0.096255708,0.769560733,-0.699611843,-0.135488362,-0.411941989,0.893897624,2.289389252,-0.957180101,-1.058181527,-0.350276991,-0.214235555,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
0.100198335,1.658993819,-0.36049805,-0.699611843,-0.135488362,-0.447413403,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.11327599,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
-1.124069351,-1.466482402,-1.490556832,-0.699611843,-0.135488362,-0.499306769,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.505465068,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
0.28854721,0.721350953,0.769560733,1.816064034,-0.135488362,-0.42836394,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.56371097,0.076243105,-0.411447786,-0.251937408,0.001622139,0
0.476896085,0.096255708,-1.490556832,-0.699611843,-0.135488362,-0.422452038,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.051147028,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
0.194372773,0.096255708,0.769560733,1.816064034,-0.135488362,-0.287463601,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,1.125420205,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
-1.029894914,-1.466482402,-0.36049805,-0.699611843,-0.135488362,-0.415226379,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.400622443,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
0.66524496,1.658993819,0.769560733,-0.699611843,-0.135488362,-0.445771208,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,1.70399617,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
-0.653197164,-1.466482402,-0.36049805,-0.699611843,-0.135488362,-0.42179516,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.866589664,0.076243105,-0.411447786,-0.251937408,0.001622139,0
-0.182324977,0.096255708,0.769560733,1.816064034,-0.135488362,-0.424422672,-1.118696339,-0.436797718,-0.957180101,-0.938022839,-0.350276991,2.15443115,-0.5693423,-0.411447786,-0.251937408,0.001622139,1
1.04194271,0.096255708,0.769560733,-0.699611843,-0.135488362,-0.432305208,0.893897624,-0.436797718,-0.957180101,-0.938022839,-0.350276991,-0.489932827,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.841546039,0.096255708,-1.490556832,1.816064034,-0.135488362,-0.246737162,0.893897624,-0.436797718,-0.957180101,-0.938022839,-0.350276991,1.098238783,0.076243105,-0.411447786,-0.251937408,0.001622139,1
-0.182324977,1.658993819,0.769560733,-0.699611843,-0.135488362,-0.309797454,0.893897624,2.289389252,-0.957180101,-0.938022839,-0.350276991,-0.866589664,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.088150539,-1.15393478,0.769560733,0.558226096,-0.135488362,-0.413584184,0.893897624,-0.436797718,-0.957180101,-0.938022839,-0.350276991,-0.478283646,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
0.66524496,0.096255708,-0.36049805,1.816064034,-0.135488362,-0.453325306,0.893897624,-0.436797718,-0.957180101,-0.938022839,-0.350276991,-0.959783108,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
0.759419397,1.658993819,-1.490556832,1.816064034,-0.135488362,-0.387965941,0.893897624,-0.436797718,-0.957180101,-0.938022839,-0.350276991,-0.377324082,0.076243105,-0.411447786,-0.251937408,0.001622139,0
