age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
55,0,2,1,0,2476,1,0,1,5,3,579,1,-1,0,1,1
55,4,2,0,0,1185,0,0,1,5,3,677,1,-1,0,1,0
32,10,0,1,0,217,1,0,1,5,3,345,1,-1,0,1,0
38,1,0,1,0,1685,1,0,1,5,3,185,1,-1,0,1,0
55,10,0,1,0,802,1,1,1,5,3,100,2,-1,0,1,0
28,8,0,2,0,0,1,0,1,5,3,125,2,-1,0,1,0
23,5,2,1,0,94,1,0,1,5,3,193,1,-1,0,1,0
32,1,0,1,0,0,1,0,1,5,3,136,1,-1,0,1,0
43,0,0,0,0,0,0,0,1,5,3,73,1,-1,0,1,0
32,5,2,1,0,517,1,0,1,5,3,528,1,-1,0,1,0
46,5,2,1,0,265,1,0,1,5,3,541,1,-1,0,1,0
53,9,1,3,0,947,1,0,1,5,3,163,1,-1,0,1,0
34,11,0,1,0,3,1,0,1,5,3,301,1,-1,0,1,0
57,8,2,2,0,42,0,0,1,5,3,46,1,-1,0,1,0
37,5,2,1,0,37,1,0,1,5,3,204,1,-1,0,1,0
59,5,2,1,0,57,1,0,1,5,3,98,1,-1,0,1,0
33,0,2,1,0,22,1,0,1,5,3,71,1,-1,0,1,0
56,5,1,3,0,8,1,0,1,5,3,157,2,-1,0,1,0
48,8,2,1,0,293,1,0,1,5,3,243,1,-1,0,1,0
43,0,2,3,0,3,1,0,1,5,3,186,2,-1,0,1,0
54,5,2,3,0,348,1,0,1,5,3,579,2,-1,0,1,0
51,5,2,0,0,-19,1,0,1,5,3,163,2,-1,0,1,0
26,3,0,1,0,0,1,0,1,5,3,610,2,-1,0,1,0
40,4,2,2,0,-4,1,0,1,5,3,2033,1,-1,0,1,0
39,4,2,1,0,18,1,0,1,5,3,85,1,-1,0,1,0
50,1,2,3,0,139,0,0,1,5,3,114,2,-1,0,1,0
41,0,2,1,0,0,1,0,1,5,3,114,2,-1,0,1,0
51,5,2,0,0,1883,1,0,1,5,3,57,1,-1,0,1,0
60,6,1,1,0,216,1,0,1,5,3,238,1,-1,0,1,0
52,5,2,1,0,782,1,0,1,5,3,93,3,-1,0,1,0
48,5,2,1,0,904,1,0,1,5,3,128,2,-1,0,1,0
48,0,2,0,0,1705,1,0,1,5,3,107,1,-1,0,1,0
39,1,0,2,0,47,1,0,1,5,3,181,1,-1,0,1,0
47,0,0,1,0,176,1,0,1,5,3,303,2,-1,0,1,0
40,5,2,1,0,1225,1,0,1,5,3,558,5,-1,0,1,0
45,1,2,1,0,86,1,0,1,5,3,270,1,-1,0,1,0
26,10,0,1,0,82,1,0,1,5,3,228,1,-1,0,1,0
52,4,2,2,0,271,1,0,1,5,3,99,1,-1,0,1,0
54,1,2,1,0,1378,1,0,1,5,3,240,1,-1,0,1,0
54,10,2,2,0,184,0,0,1,5,3,673,2,-1,0,1,1
50,5,2,3,0,0,0,0,1,5,3,233,3,-1,0,1,0
35,5,2,1,0,0,1,0,1,5,3,1056,1,-1,0,1,0
44,0,2,1,0,1357,1,1,1,5,3,250,1,-1,0,1,0
53,7,2,0,0,19,1,0,1,5,3,252,1,-1,0,1,0
35,6,0,3,0,434,0,0,1,5,3,138,1,-1,0,1,0
60,10,1,1,0,92,1,0,1,5,3,130,1,-1,0,1,0
53,10,1,1,0,1151,1,0,1,5,3,412,1,-1,0,1,0
48,8,2,1,0,41,1,0,1,5,3,179,2,-1,0,1,0
34,1,2,1,0,51,1,0,1,5,3,19,2,-1,0,1,0
54,0,2,1,0,214,1,0,1,5,3,458,2,-1,0,1,0
51,4,2,1,0,1161,1,0,1,5,3,717,1,-1,0,1,0
31,0,2,2,0,37,1,0,1,5,3,313,1,-1,0,1,0
35,1,1,1,0,787,1,0,1,5,3,683,2,-1,0,1,0
35,0,2,1,0,59,1,0,1,5,3,1077,1,-1,0,1,0
38,1,2,1,0,253,1,0,1,5,3,416,1,-1,0,1,0
36,10,2,2,0,211,1,0,1,5,3,146,2,-1,0,1,0
58,6,2,3,0,235,1,0,1,5,3,167,1,-1,0,1,0
40,0,1,0,0,4384,1,0,1,5,3,315,1,-1,0,1,0
54,4,2,1,0,4080,0,0,1,5,3,140,1,-1,0,1,0
34,5,0,1,0,53,1,1,1,5,3,346,1,-1,0,1,0
31,4,0,2,0,0,1,0,1,5,3,562,1,-1,0,1,0
51,6,2,1,0,2127,1,0,1,5,3,172,1,-1,0,1,0
33,4,2,2,0,377,1,0,1,5,3,217,1,-1,0,1,0
55,4,2,2,0,73,1,0,1,5,3,142,2,-1,0,1,0
42,10,2,1,0,445,1,0,1,5,3,67,1,-1,0,1,0
34,5,2,1,0,243,1,0,1,5,3,291,1,-1,0,1,0
33,5,0,1,0,307,1,0,1,5,3,309,2,-1,0,1,0
38,0,2,1,0,155,1,0,1,5,3,248,1,-1,0,1,0
50,1,1,2,0,173,0,1,1,5,3,98,1,-1,0,1,0
43,4,2,2,0,400,1,0,1,5,3,256,1,-1,0,1,0
61,5,1,3,0,1428,1,0,1,5,3,82,2,-1,0,1,0
47,10,2,1,0,219,1,0,1,5,3,577,1,-1,0,1,0
48,11,2,2,0,7,1,0,1,5,3,286,1,-1,0,1,0
44,5,2,1,0,575,1,0,1,5,3,477,1,-1,0,1,0
35,3,0,0,0,298,1,0,1,5,3,611,2,-1,0,1,0
35,0,2,1,0,0,1,0,1,5,3,471,1,-1,0,1,0
50,0,2,1,0,5699,1,0,1,5,3,381,2,-1,0,1,0
41,4,2,2,0,176,1,1,1,5,3,42,1,-1,0,1,0
41,4,2,2,0,517,1,0,1,5,3,251,1,-1,0,1,0
39,0,0,0,0,257,1,0,1,5,3,408,1,-1,0,1,0
42,6,2,1,0,56,1,0,1,5,3,215,1,-1,0,1,0
38,5,2,1,0,-390,1,0,1,5,3,287,1,-1,0,1,0
53,6,2,1,0,330,1,0,1,5,3,216,2,-1,0,1,0
59,9,1,3,0,195,0,0,1,5,3,366,2,-1,0,1,0
36,0,2,1,0,301,1,0,1,5,3,210,1,-1,0,1,0
54,5,2,3,0,-41,1,0,1,5,3,288,1,-1,0,1,0
40,1,2,2,0,483,1,0,1,5,3,168,1,-1,0,1,0
47,2,2,0,0,28,0,0,1,5,3,338,2,-1,0,1,0
53,8,2,0,0,13,0,0,1,5,3,410,3,-1,0,1,0
46,9,2,3,0,965,0,0,1,5,3,177,1,-1,0,1,0
39,4,2,2,0,378,1,1,1,5,3,127,2,-1,0,1,0
40,8,2,1,0,219,1,0,1,5,3,357,1,-1,0,1,0
28,5,2,3,0,324,1,0,1,5,3,175,1,-1,0,1,0
35,7,1,1,0,-69,1,0,1,5,3,300,1,-1,0,1,0
55,6,2,1,0,0,0,1,1,5,3,136,1,-1,0,1,0
43,1,1,0,0,205,1,0,1,5,3,1419,1,-1,0,1,0
48,5,2,3,0,278,1,0,1,5,3,125,2,-1,0,1,0
58,4,2,0,0,1065,1,0,1,5,3,213,3,-1,0,1,0
33,4,0,2,0,34,1,0,1,5,3,27,1,-1,0,1,0
36,5,2,0,0,1033,0,0,1,5,3,238,2,-1,0,1,0
53,0,1,1,0,1467,1,0,1,5,3,124,1,-1,0,1,0
47,5,2,3,0,-12,1,0,1,5,3,18,1,-1,0,1,0
31,0,2,1,0,388,1,0,1,5,3,730,2,-1,0,1,0
57,7,2,1,0,294,1,0,1,5,3,746,2,-1,0,1,0
53,5,2,0,0,1827,0,0,1,5,3,121,1,-1,0,1,0
55,5,2,3,0,627,1,0,1,5,3,247,1,-1,0,1,0
45,5,2,3,0,25,1,0,1,5,3,40,1,-1,0,1,0
53,10,1,1,0,315,1,0,1,5,3,181,2,-1,0,1,0
37,5,2,3,0,0,1,0,1,5,3,79,1,-1,0,1,0
44,10,1,1,0,66,1,0,1,5,3,206,1,-1,0,1,0
49,5,1,3,0,-9,1,1,1,5,3,389,1,-1,0,1,0
46,1,2,1,0,349,1,1,1,5,3,127,1,-1,0,1,0
43,7,2,0,0,100,1,0,1,5,3,702,1,-1,0,1,0
38,10,2,1,0,0,0,0,1,5,3,151,1,-1,0,1,0
43,1,2,1,0,434,1,0,1,5,3,117,1,-1,0,1,0
49,4,2,2,0,3237,1,0,1,5,3,232,3,-1,0,1,0
42,4,2,0,0,275,0,0,1,5,3,408,2,-1,0,1,0
22,5,0,1,0,0,1,0,1,5,3,179,2,-1,0,1,0
40,4,2,2,0,207,1,0,1,5,3,39,1,-1,0,1,0
39,5,2,1,0,483,1,0,1,5,3,282,1,-1,0,1,0
51,0,2,1,0,2248,1,0,1,5,3,714,2,-1,0,1,0
49,10,2,1,0,428,1,0,1,5,3,50,1,-1,0,1,0
53,5,2,1,0,0,1,1,1,5,3,181,1,-1,0,1,0
34,0,0,1,0,0,1,0,1,5,3,142,1,-1,0,1,0
33,1,1,1,0,140,1,0,1,5,3,227,1,-1,0,1,0
50,4,0,2,0,297,1,0,1,5,3,119,1,-1,0,1,0
39,5,2,3,0,279,1,0,1,5,3,361,1,-1,0,1,0
59,7,1,1,0,901,1,0,1,5,3,73,3,-1,0,1,0
30,1,0,1,0,2573,1,0,1,5,3,67,2,-1,0,1,0
36,0,2,1,0,143,1,1,1,5,3,350,1,-1,0,1,0
40,5,2,1,0,475,1,0,1,5,3,332,2,-1,0,1,0
53,5,2,1,0,70,1,0,1,5,3,611,2,-1,0,1,0
34,4,0,2,0,318,1,0,1,5,3,113,2,-1,0,1,0
37,1,2,1,0,275,1,0,1,5,3,132,1,-1,0,1,0
42,4,1,2,0,742,1,0,1,5,3,58,3,-1,0,1,0
41,7,2,3,0,236,1,0,1,5,3,151,1,-1,0,1,0
30,3,0,2,0,25,1,0,1,5,3,89,2,-1,0,1,0
37,4,0,2,0,600,1,0,1,5,3,152,1,-1,0,1,0
39,10,1,1,0,-349,1,0,1,5,3,611,2,-1,0,1,0
41,5,2,3,0,183,1,1,1,5,3,110,2,-1,0,1,0
40,5,2,3,0,0,1,0,1,5,3,463,1,-1,0,1,0
42,4,0,2,0,0,1,1,1,5,3,562,2,-1,0,1,1
40,5,1,3,0,0,1,0,1,5,3,962,1,-1,0,1,0
57,1,2,1,0,1078,1,0,1,5,3,10,4,-1,0,1,0
56,7,1,1,0,155,0,0,1,5,3,118,3,-1,0,1,0
37,10,2,1,0,190,1,0,1,5,3,92,2,-1,0,1,0
59,6,2,1,0,319,1,0,1,5,3,143,3,-1,0,1,0
39,0,1,1,0,-185,1,0,1,5,3,189,3,-1,0,1,0
49,0,2,1,0,47,0,0,1,5,3,234,2,-1,0,1,0
38,0,0,1,0,570,1,0,1,5,3,75,2,-1,0,1,0
36,11,2,2,0,19,0,0,1,5,3,189,2,-1,0,1,0
50,5,2,3,0,61,1,0,1,5,3,621,3,-1,0,1,0
41,10,2,1,0,-62,1,1,1,5,3,55,2,-1,0,1,0
54,1,2,2,0,258,0,0,1,5,3,310,4,-1,0,1,0
58,5,2,3,0,76,1,0,1,5,3,156,2,-1,0,1,0
30,5,0,1,0,0,1,0,1,5,3,5,2,-1,0,1,0
33,10,0,1,0,352,1,0,1,5,3,225,2,-1,0,1,0
47,10,2,1,0,368,1,0,1,5,3,125,2,-1,0,1,0
50,1,0,2,0,339,1,0,1,5,3,2,3,-1,0,1,0
32,5,2,1,0,1331,1,0,1,5,3,286,2,-1,0,1,0
40,11,2,1,0,672,1,0,1,5,3,164,2,-1,0,1,0
37,4,2,2,0,58,1,0,1,5,3,98,2,-1,0,1,0
54,1,0,0,0,447,1,0,1,5,3,742,2,-1,0,1,0
24,3,0,1,0,423,1,0,1,5,3,226,3,-1,0,1,0
54,4,2,2,0,0,0,0,1,5,3,120,2,-1,0,1,0
34,1,2,1,0,19,1,0,1,5,3,362,4,-1,0,1,0
56,1,1,3,0,13,1,0,1,5,3,357,2,-1,0,1,0
31,5,0,1,0,3,1,0,1,5,3,200,2,-1,0,1,0
24,3,0,1,0,82,1,0,1,5,3,204,2,-1,0,1,0
42,5,1,3,0,28,1,0,1,5,3,126,3,-1,0,1,0
57,1,2,1,0,792,1,0,1,5,3,65,2,-1,0,1,0
42,5,2,0,0,408,1,0,1,5,3,107,2,-1,0,1,0
51,10,2,1,0,531,1,0,1,5,3,267,2,-1,0,1,0
57,6,2,1,0,211,1,0,1,5,3,248,2,-1,0,1,0
36,0,0,1,0,62,1,0,1,5,3,215,2,-1,0,1,0
53,0,2,0,0,257,1,0,1,5,3,209,2,-1,0,1,0
50,1,2,1,0,1234,1,0,1,5,3,205,2,-1,0,1,0
54,4,2,2,0,313,1,0,1,5,3,83,2,-1,0,1,0
55,5,2,1,0,89,1,0,1,5,3,106,3,-1,0,1,0
44,5,2,1,0,129,1,1,1,5,3,189,2,-1,0,1,0
43,4,2,0,0,0,1,0,1,5,3,105,2,-1,0,1,0
56,10,2,1,0,353,1,0,1,5,3,106,2,-1,0,1,0
54,1,2,0,0,851,1,0,1,5,3,108,2,-1,0,1,0
55,0,1,3,0,96,1,1,1,5,3,311,2,-1,0,1,0
37,0,1,1,0,398,1,1,1,5,3,214,2,-1,0,1,0
33,10,0,2,0,193,0,0,1,5,3,132,2,-1,0,1,0
46,10,2,1,0,-358,1,0,1,5,3,358,2,-1,0,1,0
36,5,2,1,0,539,1,1,1,5,3,453,2,-1,0,1,0
51,1,0,1,0,0,1,0,1,5,3,364,2,-1,0,1,0
40,6,0,3,0,0,0,0,1,5,3,136,2,-1,0,1,0
42,5,2,1,0,490,1,0,1,5,3,386,2,-1,0,1,0
51,5,2,1,0,0,1,0,1,5,3,173,2,-1,0,1,0
49,5,2,0,0,403,1,0,1,5,3,241,2,-1,0,1,0
48,4,2,1,0,161,1,0,1,5,3,224,3,-1,0,1,0
32,1,1,2,0,2558,0,0,1,5,3,148,2,-1,0,1,0
31,10,0,1,0,98,1,0,1,5,3,196,2,-1,0,1,0
55,4,0,2,0,115,0,0,1,5,3,111,4,-1,0,1,0
40,5,0,1,0,436,1,0,1,5,3,231,3,-1,0,1,0
47,1,2,2,0,831,1,0,1,5,3,316,3,-1,0,1,0
57,1,2,0,0,206,1,0,1,5,3,216,3,-1,0,1,0
41,5,2,1,0,290,1,0,1,5,3,240,2,-1,0,1,0
48,5,2,1,0,1,0,0,1,5,3,669,3,-1,0,1,0
42,5,2,0,0,57,1,0,1,5,3,425,2,-1,0,1,0
30,5,0,1,0,-457,1,0,1,5,3,143,2,-1,0,1,0
58,4,0,2,0,1387,1,0,1,5,3,174,5,-1,0,1,0
45,4,1,2,0,24598,1,0,1,5,3,313,3,-1,0,1,0
49,5,2,1,0,30,1,0,1,5,3,135,4,-1,0,1,0
42,10,0,1,0,1022,1,0,1,5,3,146,2,-1,0,1,0
53,1,2,1,0,56,1,1,1,5,3,152,2,-1,0,1,0
51,10,0,1,1,-2,0,0,1,5,3,402,3,-1,0,1,0
32,0,0,1,0,121,1,0,1,5,3,213,2,-1,0,1,0
41,5,0,1,0,842,1,0,1,5,3,144,3,-1,0,1,0
43,4,1,1,0,693,1,0,1,5,3,124,3,-1,0,1,0
40,5,1,1,0,-333,1,0,1,5,3,183,2,-1,0,1,0
50,5,2,3,0,1533,1,0,1,5,3,325,2,-1,0,1,0
34,4,2,2,0,46,1,0,1,5,3,39,4,-1,0,1,0
53,0,2,0,0,18,0,0,1,5,3,503,2,-1,0,1,0
45,1,2,1,0,44,1,0,1,5,3,95,4,-1,0,1,0
39,5,2,3,0,-100,1,0,1,5,3,680,2,-1,0,1,0
44,0,2,2,0,510,1,0,1,5,3,421,4,-1,0,1,0
55,4,2,2,0,685,1,0,1,5,3,174,3,-1,0,1,0
46,4,0,2,0,187,1,0,1,5,3,113,2,-1,0,1,0
45,5,2,1,0,66,1,0,1,5,3,808,2,-1,0,1,0
34,10,2,1,0,560,1,0,1,5,3,198,3,-1,0,1,0
36,5,2,1,0,0,1,0,1,5,3,195,2,-1,0,1,0
59,2,1,0,0,27,0,0,1,5,3,347,3,-1,0,1,0
31,10,0,1,0,12,1,0,1,5,3,208,2,-1,0,1,0
44,5,0,1,0,34,1,0,1,5,3,404,4,-1,0,1,0
33,7,0,2,0,1068,1,0,1,5,3,396,2,-1,0,1,0
40,5,2,1,0,211,1,0,1,5,3,216,4,-1,0,1,0
46,10,0,2,0,377,1,0,1,5,3,98,2,-1,0,1,0
48,4,2,2,0,263,1,0,1,5,3,350,2,-1,0,1,0
42,0,2,1,0,1263,1,0,1,6,3,114,2,-1,0,1,0
27,0,2,1,0,8,1,0,1,6,3,88,3,-1,0,1,0
48,10,2,1,0,126,1,1,1,6,3,379,2,-1,0,1,0
59,10,2,1,0,230,1,0,1,6,3,190,3,-1,0,1,0
46,1,2,2,0,841,1,0,1,6,3,158,1,-1,0,1,0
38,10,1,1,0,308,1,0,1,6,3,102,1,-1,0,1,0
43,4,1,2,0,1,1,0,1,6,3,306,1,-1,0,1,0
38,10,1,2,0,86,1,0,1,6,3,218,1,-1,0,1,0
23,3,0,1,0,157,1,0,1,6,3,54,1,-1,0,1,0
34,0,2,1,0,22,1,0,1,6,3,344,1,-1,0,1,0
38,10,2,1,0,46,1,1,1,6,3,195,1,-1,0,1,0
37,5,2,1,0,1293,0,0,1,6,3,652,1,-1,0,1,0
25,10,0,1,0,122,1,0,1,6,3,286,1,-1,0,1,0
48,5,2,0,0,131,1,0,1,6,3,189,1,-1,0,1,0
49,5,0,1,0,143,1,0,1,6,3,83,1,-1,0,1,0
38,10,0,1,0,393,0,0,1,6,3,184,2,-1,0,1,0
43,5,2,3,0,98,1,0,1,6,3,235,1,-1,0,1,0
33,4,2,2,0,0,1,0,1,6,3,290,1,-1,0,1,0
55,5,2,1,0,224,1,0,1,6,3,232,1,-1,0,1,0
38,5,2,1,0,757,1,0,1,6,3,133,1,-1,0,1,0
49,0,2,1,0,245,1,1,1,6,3,318,1,-1,0,1,0
40,4,2,1,0,8486,0,0,1,6,3,260,3,-1,0,1,0
43,10,2,0,0,350,0,0,1,6,3,437,1,-1,0,1,0
38,5,2,1,0,20,1,0,1,6,3,402,1,-1,0,1,0
58,0,2,1,0,1667,1,1,1,6,3,85,1,-1,0,1,0
57,1,2,0,0,345,1,0,1,6,3,125,1,-1,0,1,0
32,8,2,1,0,10,1,0,1,6,3,501,4,-1,0,1,0
56,4,2,2,0,830,1,1,1,6,3,1201,1,-1,0,1,1
58,5,1,0,0,29,1,0,1,6,3,253,1,-1,0,1,0
60,6,1,1,0,545,1,0,1,6,3,1030,1,-1,0,1,1
37,1,2,2,0,8730,1,0,1,6,3,149,1,-1,0,1,0
46,1,1,2,0,477,1,0,1,6,3,114,1,-1,0,1,0
